,DB ID,Wrestler,Opponent,Second,Score,Action,Successful,Technique,Defense,Flag,Author,Status
2549,976173,Ineta DANTAITE,Birgul SOLTANOVA,02:19,0,Takedown,0,Headlock throw,1,,Resul,Completed
2550,976173,Birgul SOLTANOVA,Ineta DANTAITE,01:49,0,Takedown,0,Ankle pick,1,,Resul,Completed
2551,976173,Ineta DANTAITE,Birgul SOLTANOVA,01:05,0,Takedown,0,Headlock throw,1,,Resul,Completed
2552,976173,Birgul SOLTANOVA,Ineta DANTAITE,01:03,2,To go behind,1,To go behind,0,,Resul,Completed
2553,976173,Birgul SOLTANOVA,Ineta DANTAITE,00:49,1,Challange,1,Flag,0,1.0,Resul,Completed
2554,976173,Birgul SOLTANOVA,Ineta DANTAITE,00:13,2,To go behind,1,To go behind,0,,Resul,Completed
2555,976169,Iryna BONDAR,Birgul SOLTANOVA,05:56,2,Takedown,1,Single leg takedown,0,,Resul,Completed
2556,976169,Birgul SOLTANOVA,Iryna BONDAR,05:55,2,Takedown,1,Obratni,0,,Resul,Completed
2557,976169,Iryna BONDAR,Birgul SOLTANOVA,05:49,1,To go behind,1,To go behind,0,,Resul,Completed
2558,976169,Iryna BONDAR,Birgul SOLTANOVA,05:45,2,Roll,1,Roll from parter,0,,Resul,Completed
2559,976169,Birgul SOLTANOVA,Iryna BONDAR,05:37,2,Takedown,1,Double leg takedown,0,,Resul,Completed
2560,976169,Iryna BONDAR,Birgul SOLTANOVA,05:05,4,Takedown,1,Headlock throw,0,,Resul,Completed
2561,976169,Iryna BONDAR,Birgul SOLTANOVA,04:57,2,Roll,1,Roll from parter,0,,Resul,Completed
2562,976169,Iryna BONDAR,Birgul SOLTANOVA,04:50,2,Roll,1,Roll from parter,0,,Resul,Completed
2563,976169,Birgul SOLTANOVA,Iryna BONDAR,04:46,2,Pin to parter,1,Victory by fall,0,,Resul,Completed
2564,976163,Luisa SCHEEL,Birgul SOLTANOVA,05:30,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2565,976163,Birgul SOLTANOVA,Luisa SCHEEL,03:50,1,Passivity,1,From passivity,0,,Resul,Completed
2566,976163,Birgul SOLTANOVA,Luisa SCHEEL,02:58,0,Takedown,0,Double leg takedown,1,,Resul,Completed
2567,976163,Luisa SCHEEL,Birgul SOLTANOVA,02:32,0,Takedown,0,Double leg takedown,1,,Resul,Completed
2568,976163,Birgul SOLTANOVA,Luisa SCHEEL,02:24,2,To go behind,1,To go behind,0,,Resul,Completed
2569,976163,Luisa SCHEEL,Birgul SOLTANOVA,00:24,0,Takedown,0,Double leg takedown,1,,Resul,Completed
2570,976163,Birgul SOLTANOVA,Luisa SCHEEL,00:19,2,To go behind,1,To go behind,0,,Resul,Completed
2571,976163,Luisa SCHEEL,Birgul SOLTANOVA,00:03,1,Protection zone,1,From passivity,0,,Resul,Completed
2572,979388,Birgul SOLTANOVA,Mastoura SOUDANI,05:29,4,Takedown,1,Double leg takedown,0,,Resul,Completed
2573,979388,Mastoura SOUDANI,Birgul SOLTANOVA,04:59,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2574,979388,Birgul SOLTANOVA,Mastoura SOUDANI,03:39,4,Takedown,1,Headlock throw,0,,Resul,Completed
2575,979388,Birgul SOLTANOVA,Mastoura SOUDANI,03:09,0,Victory by fall,1,Victory by fall,0,1.0,Resul,Completed
2576,979381,Birgul SOLTANOVA,Yasmine SOLIMAN,05:48,2,To go behind,1,To go behind,0,,Resul,Completed
2577,979381,Birgul SOLTANOVA,Yasmine SOLIMAN,05:11,2,Pin to parter,1,Pin to parter,0,,Resul,Completed
2578,979381,Yasmine SOLIMAN,Birgul SOLTANOVA,04:37,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2579,979381,Yasmine SOLIMAN,Birgul SOLTANOVA,04:09,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2580,979381,Yasmine SOLIMAN,Birgul SOLTANOVA,03:32,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2581,979381,Birgul SOLTANOVA,Yasmine SOLIMAN,02:58,0,Takedown,0,Double leg takedown,1,,Resul,Completed
2582,979381,Birgul SOLTANOVA,Yasmine SOLIMAN,01:57,4,Takedown,1,Whizzer throw,0,,Resul,Completed
2583,979381,Birgul SOLTANOVA,Yasmine SOLIMAN,01:45,0,Takedown,0,Double leg takedown,1,,Resul,Completed
2584,979381,Yasmine SOLIMAN,Birgul SOLTANOVA,01:36,2,To go behind,1,To go behind,0,,Resul,Completed
2585,979381,Birgul SOLTANOVA,Yasmine SOLIMAN,01:19,1,To go behind,1,Escape,0,,Resul,Completed
2586,979381,Birgul SOLTANOVA,Yasmine SOLIMAN,00:46,0,Takedown,1,Headlock throw,0,,Resul,Completed
2587,979381,Birgul SOLTANOVA,Yasmine SOLIMAN,00:13,2,To go behind,1,To go behind,0,,Resul,Completed
2588,979378,Nonoka OZAKI,Birgul SOLTANOVA,05:42,2,Takedown,1,Single leg takedown,0,,Resul,Completed
2589,979378,Nonoka OZAKI,Birgul SOLTANOVA,05:27,2,Roll,1,Leg lace,0,,Resul,Completed
2590,979378,Nonoka OZAKI,Birgul SOLTANOVA,05:15,2,Roll,1,Leg lace,0,,Resul,Completed
2591,979378,Nonoka OZAKI,Birgul SOLTANOVA,05:13,2,Roll,1,Leg lace,0,,Resul,Completed
2592,979378,Nonoka OZAKI,Birgul SOLTANOVA,05:08,2,Roll,1,Leg lace,0,,Resul,Completed
2593,979373,Iryna BONDAR,Birgul SOLTANOVA,04:44,0,Takedown,0,Headlock throw,1,,Resul,Completed
2594,979373,Iryna BONDAR,Birgul SOLTANOVA,03:57,1,Passivity,1,From passivity,0,,Resul,Completed
2595,979373,Iryna BONDAR,Birgul SOLTANOVA,03:00,2,To go behind,1,To go behind,0,,Resul,Completed
2596,979373,Iryna BONDAR,Birgul SOLTANOVA,02:18,2,Takedown,1,Ankle pick,0,,Resul,Completed
2597,979373,Birgul SOLTANOVA,Iryna BONDAR,01:39,0,Takedown,0,Double leg takedown,1,,Resul,Completed
2598,979373,Iryna BONDAR,Birgul SOLTANOVA,01:28,2,To go behind,1,To go behind,0,,Resul,Completed
2599,979373,Birgul SOLTANOVA,Iryna BONDAR,00:43,1,Penalty,1,Penalty,0,,Resul,Completed
2600,979373,Iryna BONDAR,Birgul SOLTANOVA,00:05,2,To go behind,1,To go behind,0,,Resul,Completed
2601,981807,Astrid Paola MONTERO CHIRINOS,Birgul SOLTANOVA,05:55,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2602,981807,Birgul SOLTANOVA,Astrid Paola MONTERO CHIRINOS,05:23,2,Takedown,1,Single leg takedown,0,,Resul,Completed
2603,981807,Astrid Paola MONTERO CHIRINOS,Birgul SOLTANOVA,04:37,2,Takedown,1,Single leg takedown,0,,Resul,Completed
2604,981807,Birgul SOLTANOVA,Astrid Paola MONTERO CHIRINOS,04:33,4,Takedown,1,Obratni,0,,Resul,Completed
2605,981807,Astrid Paola MONTERO CHIRINOS,Birgul SOLTANOVA,03:38,0,Takedown,0,Double leg takedown,1,,Resul,Completed
2606,981807,Astrid Paola MONTERO CHIRINOS,Birgul SOLTANOVA,03:07,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2607,981807,Birgul SOLTANOVA,Astrid Paola MONTERO CHIRINOS,03:00,0,Takedown,0,Obratni,0,,Resul,Completed
2608,981807,Birgul SOLTANOVA,Astrid Paola MONTERO CHIRINOS,02:55,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2609,981807,Astrid Paola MONTERO CHIRINOS,Birgul SOLTANOVA,02:26,2,Roll,1,Victory by fall,0,,Resul,Completed
2610,983415,Birgul SOLTANOVA,Gergana Todorova STOYANOVA,04:51,0,Takedown,0,Double leg takedown,1,,Resul,Completed
2611,983415,Birgul SOLTANOVA,Gergana Todorova STOYANOVA,04:46,1,Protection zone,1,From passivity,0,,Resul,Completed
2612,983415,Gergana Todorova STOYANOVA,Birgul SOLTANOVA,03:17,0,Takedown,0,Double leg takedown,1,,Resul,Completed
2613,983415,Birgul SOLTANOVA,Gergana Todorova STOYANOVA,02:36,2,Takedown,1,Single leg takedown,0,,Resul,Completed
2614,983415,Gergana Todorova STOYANOVA,Birgul SOLTANOVA,02:17,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2615,983415,Gergana Todorova STOYANOVA,Birgul SOLTANOVA,01:33,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2616,983415,Birgul SOLTANOVA,Gergana Todorova STOYANOVA,00:29,0,Takedown,0,Whizzer throw,1,,Resul,Completed
2617,983415,Gergana Todorova STOYANOVA,Birgul SOLTANOVA,00:25,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2618,983409,Birgul SOLTANOVA,Drosoula TZIANAKOPOULOU,05:54,2,Takedown,1,Single leg takedown,0,,Resul,Completed
2619,983409,Birgul SOLTANOVA,Drosoula TZIANAKOPOULOU,05:37,2,Roll,1,Roll from parter,0,,Resul,Completed
2620,983409,Birgul SOLTANOVA,Drosoula TZIANAKOPOULOU,05:14,4,Takedown,1,Double leg takedown,0,,Resul,Completed
2621,983409,Birgul SOLTANOVA,Drosoula TZIANAKOPOULOU,05:03,0,Victory by fall,1,Victory by fall,0,1.0,Resul,Completed
2622,983405,Iris Mathilde THIEBAUX,Birgul SOLTANOVA,05:15,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2623,983405,Birgul SOLTANOVA,Iris Mathilde THIEBAUX,05:06,2,Roll,1,Roll from parter,0,1.0,Resul,Completed
2624,983405,Iris Mathilde THIEBAUX,Birgul SOLTANOVA,03:18,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2625,983405,Birgul SOLTANOVA,Iris Mathilde THIEBAUX,03:10,2,Roll,1,Roll from parter,0,1.0,Resul,Completed
2626,983405,Iris Mathilde THIEBAUX,Birgul SOLTANOVA,02:10,2,Takedown,1,Single leg takedown,0,,Resul,Completed
2627,983405,Iris Mathilde THIEBAUX,Birgul SOLTANOVA,01:12,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2628,983405,Iris Mathilde THIEBAUX,Birgul SOLTANOVA,01:02,1,Passivity,1,From passivity,0,,Resul,Completed
2629,983405,Birgul SOLTANOVA,Iris Mathilde THIEBAUX,00:54,2,Takedown,1,Single leg takedown,0,,Resul,Completed
2630,983405,Iris Mathilde THIEBAUX,Birgul SOLTANOVA,00:03,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2631,983399,Birgul SOLTANOVA,Amina Roxana CAPEZAN,05:36,0,Takedown,0,Double leg takedown,1,,Resul,Completed
2632,983399,Amina Roxana CAPEZAN,Birgul SOLTANOVA,05:15,0,Takedown,0,Double leg takedown,1,,Resul,Completed
2633,983399,Birgul SOLTANOVA,Amina Roxana CAPEZAN,04:39,0,Takedown,0,Double leg takedown,1,,Resul,Completed
2634,983399,Amina Roxana CAPEZAN,Birgul SOLTANOVA,04:15,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2635,983399,Amina Roxana CAPEZAN,Birgul SOLTANOVA,04:04,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2636,983399,Amina Roxana CAPEZAN,Birgul SOLTANOVA,03:36,1,Passivity,1,From passivity,0,,Resul,Completed
2637,983399,Birgul SOLTANOVA,Amina Roxana CAPEZAN,03:05,1,Protection zone,1,From passivity,0,,Resul,Completed
2638,983399,Amina Roxana CAPEZAN,Birgul SOLTANOVA,02:10,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2639,983399,Birgul SOLTANOVA,Amina Roxana CAPEZAN,02:07,2,Roll,1,Obratni,0,,Resul,Completed
2640,983399,Amina Roxana CAPEZAN,Birgul SOLTANOVA,02:03,1,To go behind,1,To go behind,0,,Resul,Completed
2641,983399,Amina Roxana CAPEZAN,Birgul SOLTANOVA,01:47,0,Takedown,0,Double leg takedown,1,,Resul,Completed
2642,983399,Amina Roxana CAPEZAN,Birgul SOLTANOVA,01:27,0,Takedown,0,Double leg takedown,1,,Resul,Completed
2643,983399,Amina Roxana CAPEZAN,Birgul SOLTANOVA,01:15,2,Takedown,1,Takedown,0,,Resul,Completed
2644,983399,Amina Roxana CAPEZAN,Birgul SOLTANOVA,01:10,2,Roll,1,Roll from parter,0,,Resul,Completed
2645,983399,Birgul SOLTANOVA,Amina Roxana CAPEZAN,00:49,2,Takedown,1,Double leg takedown,0,,Resul,Completed
2646,983399,Birgul SOLTANOVA,Amina Roxana CAPEZAN,00:10,0,Takedown,0,Double leg takedown,1,,Resul,Completed
2647,984308,Viktoria VESSO,Birgul SOLTANOVA,05:21,2,Takedown,1,Arm spin,0,,Resul,Completed
2648,984308,Birgul SOLTANOVA,Viktoria VESSO,05:13,1,To go behind,1,Escape,0,,Resul,Completed
2649,984308,Viktoria VESSO,Birgul SOLTANOVA,05:03,1,Challange,1,Flag,0,1.0,Resul,Completed
2650,984308,Viktoria VESSO,Birgul SOLTANOVA,04:32,4,Takedown,1,Victory by fall,0,,Resul,Completed
2651,992420,Birgul SOLTANOVA,Kadriye AKSOY,04:57,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2652,992420,Kadriye AKSOY,Birgul SOLTANOVA,04:26,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2653,992420,Kadriye AKSOY,Birgul SOLTANOVA,03:31,1,Passivity,1,From passivity,0,,Resul,Completed
2654,992420,Birgul SOLTANOVA,Kadriye AKSOY,02:03,1,Protection zone,1,From passivity,0,,Resul,Completed
2655,992420,Kadriye AKSOY,Birgul SOLTANOVA,01:37,2,To go behind,1,To go behind,0,,Resul,Completed
2656,992420,Kadriye AKSOY,Birgul SOLTANOVA,01:25,2,Pin to parter,1,Victory by fall,0,,Resul,Completed
2657,994291,Alina KASABIEVA,Birgul SOLTANOVA,05:46,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2658,994291,Alina KASABIEVA,Birgul SOLTANOVA,05:37,0,Takedown,0,Single leg takedown,1,,Resul,Completed
2659,994291,Alina KASABIEVA,Birgul SOLTANOVA,04:47,2,Takedown,1,Ankle pick,0,,Resul,Completed
2660,994291,Alina KASABIEVA,Birgul SOLTANOVA,04:39,2,Roll,1,Leg lace,0,,Resul,Completed
2661,994291,Alina KASABIEVA,Birgul SOLTANOVA,04:29,2,Roll,1,Leg lace,0,,Resul,Completed
2662,994291,Alina KASABIEVA,Birgul SOLTANOVA,03:41,2,Takedown,1,Ankle pick,0,,Resul,Completed
2663,994291,Alina KASABIEVA,Birgul SOLTANOVA,03:32,2,Roll,1,Leg lace,0,,Resul,Completed
2664,943360,Nurmakhan TINALIYEV,Daniel LIGETI,04:36,1,Passivity,1,From passivity,0,,Huseyn,Completed
2665,943360,Nurmakhan TINALIYEV,Daniel LIGETI,04:21,2,Roll,1,Roll from parter,0,,Huseyn,Completed
2666,943360,Nurmakhan TINALIYEV,Daniel LIGETI,04:25,2,Pin to parter,1,Pin to parter,0,,Huseyn,Completed
2667,943360,Nurmakhan TINALIYEV,Daniel LIGETI,02:32,4,Pin to parter,1,Pin to parter,0,,Huseyn,Completed
2668,943353,Murat RAMONOV,Daniel LIGETI,04:17,1,Passivity,1,From passivity,0,,Huseyn,Completed
2669,943353,Daniel LIGETI,Murat RAMONOV,04:08,2,To go behind,1,Arm drag,0,,Huseyn,Completed
2670,943353,Murat RAMONOV,Daniel LIGETI,03:45,1,Protection zone,1,From passivity,0,,Huseyn,Completed
2671,943353,Daniel LIGETI,Murat RAMONOV,01:42,1,Protection zone,1,From passivity,0,,Huseyn,Completed
2672,943353,Murat RAMONOV,Daniel LIGETI,00:51,1,Protection zone,1,From passivity,0,,Huseyn,Completed
2673,943352,Balint LAM,Daniel LIGETI,05:09,1,Passivity,1,From passivity,0,,Huseyn,Completed
2674,943352,Balint LAM,Daniel LIGETI,02:20,1,Passivity,1,From passivity,0,,Huseyn,Completed
2675,943352,Balint LAM,Daniel LIGETI,00:04,1,Protection zone,1,From passivity,0,,Huseyn,Completed
2676,947062,Robert BARAN,Daniel LIGETI,04:08,1,Passivity,1,From passivity,0,,Huseyn,Completed
2677,947062,Robert BARAN,Daniel LIGETI,01:21,2,Takedown,1,Single leg takedown,0,,Huseyn,Completed
2678,947057,Zhiwei DENG,Daniel LIGETI,04:52,2,To go behind,1,Arm drag,0,,Huseyn,Completed
2679,947057,Zhiwei DENG,Daniel LIGETI,04:48,1,Challange,1,Flag,0,1.0,Huseyn,Completed
2680,947057,Zhiwei DENG,Daniel LIGETI,02:15,1,Protection zone,1,From passivity,0,,Huseyn,Completed
2681,947057,Zhiwei DENG,Daniel LIGETI,01:40,1,Takedown,1,Whizzer throw,0,,Huseyn,Completed
2682,947057,Zhiwei DENG,Daniel LIGETI,00:43,2,To go behind,1,Arm drag,0,,Huseyn,Completed
2683,947057,Zhiwei DENG,Daniel LIGETI,00:23,2,To go behind,1,Arm drag,0,,Huseyn,Completed
2684,949886,Johannes LUDESCHER,Daniel LIGETI,03:54,0,Takedown,0,Lateral drop throw,1,,Huseyn,Completed
2685,949886,Daniel LIGETI,Johannes LUDESCHER,03:53,4,Pin to parter,1,Pin to parter,0,,Huseyn,Completed
2686,949886,Johannes LUDESCHER,Daniel LIGETI,03:14,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
2687,949886,Johannes LUDESCHER,Daniel LIGETI,03:11,1,Protection zone,1,From passivity,0,,Huseyn,Completed
2688,949886,Johannes LUDESCHER,Daniel LIGETI,00:48,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
2689,949886,Johannes LUDESCHER,Daniel LIGETI,00:42,2,To go behind,1,Arm drag,0,,Huseyn,Completed
2690,949886,Johannes LUDESCHER,Daniel LIGETI,00:15,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
2691,949886,Johannes LUDESCHER,Daniel LIGETI,00:02,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
2692,949882,Geno PETRIASHVILI,Daniel LIGETI,04:23,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
2693,949882,Geno PETRIASHVILI,Daniel LIGETI,03:51,2,Takedown,1,Single leg takedown,0,,Huseyn,Completed
2694,949882,Geno PETRIASHVILI,Daniel LIGETI,03:28,2,Roll,1,Roll from parter,0,,Huseyn,Completed
2695,949882,Geno PETRIASHVILI,Daniel LIGETI,03:23,2,Roll,1,Roll from parter,0,,Huseyn,Completed
2696,949882,Daniel LIGETI,Geno PETRIASHVILI,03:21,1,To go behind,1,Arm drag,0,,Huseyn,Completed
2697,949882,Geno PETRIASHVILI,Daniel LIGETI,03:04,1,To go behind,1,Arm drag,0,,Huseyn,Completed
2698,949882,Geno PETRIASHVILI,Daniel LIGETI,02:31,4,Takedown,1,Single leg takedown,0,,Huseyn,Completed
2699,949871,Daniel LIGETI,Anzor Ruslanovitch KHIZRIEV,05:33,4,Takedown,1,Lateral drop throw,0,,Huseyn,Completed
2700,949871,Anzor Ruslanovitch KHIZRIEV,Daniel LIGETI,03:51,2,Takedown,1,Single leg takedown,0,,Huseyn,Completed
2701,949871,Anzor Ruslanovitch KHIZRIEV,Daniel LIGETI,03:14,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
2702,949871,Anzor Ruslanovitch KHIZRIEV,Daniel LIGETI,02:53,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
2703,949871,Anzor Ruslanovitch KHIZRIEV,Daniel LIGETI,02:29,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
2704,949871,Daniel LIGETI,Anzor Ruslanovitch KHIZRIEV,02:27,1,Protection zone,1,From passivity,0,,Huseyn,Completed
2705,949871,Anzor Ruslanovitch KHIZRIEV,Daniel LIGETI,02:11,2,To go behind,1,Arm drag,0,,Huseyn,Completed
2706,949871,Anzor Ruslanovitch KHIZRIEV,Daniel LIGETI,01:58,2,Roll,1,Roll from parter,0,,Huseyn,Completed
2707,949871,Anzor Ruslanovitch KHIZRIEV,Daniel LIGETI,01:52,2,Pin to parter,1,Pin to parter,0,,Huseyn,Completed
2708,949871,Anzor Ruslanovitch KHIZRIEV,Daniel LIGETI,01:39,2,Roll,1,Roll from parter,0,,Huseyn,Completed
2709,949871,Daniel LIGETI,Anzor Ruslanovitch KHIZRIEV,01:33,1,To go behind,1,Arm drag,0,,Huseyn,Completed
2710,952071,Daniel LIGETI,Vasile Vlad CARAS,05:11,2,To go behind,1,Arm drag,0,,Huseyn,Completed
2711,952071,Vasile Vlad CARAS,Daniel LIGETI,04:34,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
2712,952071,Daniel LIGETI,Vasile Vlad CARAS,04:32,2,To go behind,1,Arm drag,0,,Huseyn,Completed
2713,952071,Vasile Vlad CARAS,Daniel LIGETI,03:57,0,Takedown,0,Double leg takedown,1,,Huseyn,Completed
2714,952071,Daniel LIGETI,Vasile Vlad CARAS,03:54,1,Protection zone,1,From passivity,0,,Huseyn,Completed
2715,952071,Daniel LIGETI,Vasile Vlad CARAS,03:37,2,To go behind,1,Arm drag,0,,Huseyn,Completed
2716,952071,Vasile Vlad CARAS,Daniel LIGETI,03:06,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
2717,952071,Daniel LIGETI,Vasile Vlad CARAS,03:02,2,To go behind,1,Arm drag,0,,Huseyn,Completed
2718,952071,Vasile Vlad CARAS,Daniel LIGETI,02:30,0,Takedown,0,Double leg takedown,1,,Huseyn,Completed
2719,952071,Daniel LIGETI,Vasile Vlad CARAS,02:28,2,To go behind,1,Arm drag,0,,Huseyn,Completed
2720,952061,Daniel LIGETI,Parviz Khodavirdi HADIBASMANJ,05:40,2,Takedown,1,Bodylock,0,,Huseyn,Completed
2721,952061,Parviz Khodavirdi HADIBASMANJ,Daniel LIGETI,05:22,2,Takedown,1,Single leg takedown,0,,Huseyn,Completed
2722,952061,Daniel LIGETI,Parviz Khodavirdi HADIBASMANJ,04:39,0,Takedown,0,Double leg takedown,1,,Huseyn,Completed
2723,952061,Daniel LIGETI,Parviz Khodavirdi HADIBASMANJ,04:35,1,Protection zone,1,From passivity,0,,Huseyn,Completed
2724,952061,Parviz Khodavirdi HADIBASMANJ,Daniel LIGETI,03:48,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
2725,952061,Parviz Khodavirdi HADIBASMANJ,Daniel LIGETI,03:10,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
2726,952061,Daniel LIGETI,Parviz Khodavirdi HADIBASMANJ,03:10,4,Takedown,1,Lateral drop throw,0,,Huseyn,Completed
2727,952061,Parviz Khodavirdi HADIBASMANJ,Daniel LIGETI,02:20,2,Takedown,1,Single leg takedown,0,,Huseyn,Completed
2728,952061,Parviz Khodavirdi HADIBASMANJ,Daniel LIGETI,02:03,2,Takedown,1,Single leg takedown,0,,Huseyn,Completed
2729,952061,Daniel LIGETI,Parviz Khodavirdi HADIBASMANJ,01:22,1,Protection zone,0,From passivity,1,,Huseyn,Completed
